"GRID_1","GRID_5","PS_AREA_CODE","PS_AREA","PS_AREA_NUMBER"
"5209078","6205075","IRS05ST","9200080",5
"5209079","6205075","IRS05ST","9200080",5
"5209080","6205080","IRS10ST","9200100",6
"5209081","6205080","IRS10ST","9200100",6
"5209082","6205080","IRS10ST","9200100",6
"5209083","6205080","IRS10ST","9200100",6
"5209084","6205080","IRS10ST","9200100",6
"5209085","6205085","IRS10ST","9200100",6
"5209086","6205085","IRS10ST","9200100",6
"5209087","6205085","IRS10ST","9200100",6
"5209088","6205085","IRS10ST","9200100",6
"5209089","6205085","IRS10ST","9200100",6
"5209090","6205090","IRS10ST","9200100",6
"5209091","6205090","IRS10ST","9200100",6
"5209092","6205090","IRS10ST","9200100",6
"5209093","6205090","IRS10ST","9200100",6
"5209094","6205090","IRS10ST","9200100",6
"5209095","6205095","IRS10ST","9200100",6
"5209096","6205095","IRS10ST","9200100",6
"5209097","6205095","IRS10ST","9200100",6
"5209098","6205095","IRS10ST","9200100",6
"5209099","6205095","IRS10ST","9200100",6
"5209100","6205100","IRS10ST","9200100",6
"5209101","6205100","IRS10ST","9200100",6
"5209102","6205100","IRS10ST","9200100",6
"5209103","6205100","IRS10ST","9200100",6
"5209104","6205100","IRS10ST","9200100",6
"5209105","6205105","IRS10ST","9200100",6
"5209106","6205105","IRS10ST","9200100",6
"5209107","6205105","IRS10ST","9200100",6
"5209108","6205105","IRS10ST","9200100",6
"5209109","6205105","IRS10ST","9200100",6
"5209110","6205110","IRS10ST","9200100",6
"5209111","6205110","IRS10ST","9200100",6
"5209112","6205110","IRS10ST","9200100",6
"5209113","6205110","IRS10ST","9200100",6
"5209114","6205110","IRS10ST","9200100",6
"5209115","6205115","IRS10ST","9200100",6
"5209116","6205115","IRS10ST","9200100",6
"5209117","6205115","IRS10ST","9200100",6
"5209118","6205115","IRS10ST","9200100",6
"5209119","6205115","IRS10ST","9200100",6
"5209120","6205120","IRS10ST","9200100",6
"5209121","6205120","IRS10ST","9200100",6
"5209122","6205120","IRS10ST","9200100",6
"5209123","6205120","IRS10ST","9200100",6
"5209124","6205120","IRS10ST","9200100",6
"5209125","6205125","IRS10ST","9200100",6
"5209126","6205125","IRS10ST","9200100",6
"5209127","6205125","IRS10ST","9200100",6
"5209128","6205125","IRS10ST","9200100",6
"5210039","6210035","IRS02ST","9200020",2
"5210039","6210035","IRS04ST","9210020",3
"5210040","6210040","IRS02ST","9200020",2
"5210040","6210040","IRS04ST","9210020",3
"5210041","6210040","IRS02ST","9200020",2
"5210041","6210040","IRS04ST","9210020",3
"5210042","6210040","IRS02ST","9200020",2
"5210042","6210040","IRS04ST","9210020",3
"5210043","6210040","IRS02ST","9200020",2
"5210043","6210040","IRS04ST","9210020",3
"5210044","6210040","IRS02ST","9200020",2
"5210044","6210040","IRS04ST","9210020",3
"5210045","6210045","IRS02ST","9200020",2
"5210045","6210045","IRS04ST","9210020",3
"5210046","6210045","IRS02ST","9200020",2
"5210046","6210045","IRS04ST","9210020",3
"5210047","6210045","IRS02ST","9200020",2
"5210047","6210045","IRS04ST","9210020",3
"5210048","6210045","IRS02ST","9200020",2
"5210048","6210045","IRS04ST","9210020",3
"5210049","6210045","IRS03ST","9200060",1
"5210050","6210050","IRS03ST","9200060",1
"5210051","6210050","IRS03ST","9200060",1
"5210052","6210050","IRS03ST","9200060",1
"5210053","6210050","IRS03ST","9200060",1
"5210054","6210050","IRS03ST","9200060",1
"5210055","6210055","IRS03ST","9200060",1
"5210056","6210055","IRS03ST","9200060",1
"5210057","6210055","IRS03ST","9200060",1
"5210058","6210055","IRS03ST","9200060",1
"5210059","6210055","IRS03ST","9200060",1
"5210060","6210060","IRS03ST","9200060",1
"5210061","6210060","IRS03ST","9200060",1
"5210062","6210060","IRS03ST","9200060",1
"5210063","6210060","IRS03ST","9200060",1
"5210064","6210060","IRS03ST","9200060",1
"5210065","6210065","IRS03ST","9200060",1
"5210066","6210065","IRS03ST","9200060",1
"5210067","6210065","IRS03ST","9200060",1
"5210068","6210065","IRS03ST","9200060",1
"5210069","6210065","IRS03ST","9200060",1
"5210070","6210070","IRS05ST","9200080",5
"5210071","6210070","IRS05ST","9200080",5
"5210072","6210070","IRS05ST","9200080",5
"5210073","6210070","IRS05ST","9200080",5
"5210074","6210070","IRS05ST","9200080",5
"5210075","6210075","IRS05ST","9200080",5
"5210076","6210075","IRS05ST","9200080",5
"5210077","6210075","IRS05ST","9200080",5
"5210078","6210075","IRS05ST","9200080",5
"5210079","6210075","IRS05ST","9200080",5
"5210080","6210080","IRS10ST","9200100",6
"5210081","6210080","IRS10ST","9200100",6
"5210082","6210080","IRS10ST","9200100",6
"5210083","6210080","IRS10ST","9200100",6
"5210084","6210080","IRS10ST","9200100",6
"5210085","6210085","IRS10ST","9200100",6
"5210086","6210085","IRS10ST","9200100",6
"5210087","6210085","IRS10ST","9200100",6
"5210088","6210085","IRS10ST","9200100",6
"5210089","6210085","IRS10ST","9200100",6
"5210090","6210090","IRS10ST","9200100",6
"5210091","6210090","IRS10ST","9200100",6
"5210092","6210090","IRS10ST","9200100",6
"5210093","6210090","IRS10ST","9200100",6
"5210094","6210090","IRS10ST","9200100",6
"5210095","6210095","IRS10ST","9200100",6
"5210096","6210095","IRS10ST","9200100",6
"5210097","6210095","IRS10ST","9200100",6
"5210098","6210095","IRS10ST","9200100",6
"5210099","6210095","IRS10ST","9200100",6
"5210100","6210100","IRS10ST","9200100",6
"5210101","6210100","IRS10ST","9200100",6
"5210102","6210100","IRS10ST","9200100",6
"5210103","6210100","IRS10ST","9200100",6
"5210104","6210100","IRS10ST","9200100",6
"5210105","6210105","IRS10ST","9200100",6
"5210106","6210105","IRS10ST","9200100",6
"5210107","6210105","IRS10ST","9200100",6
"5210108","6210105","IRS10ST","9200100",6
"5210109","6210105","IRS10ST","9200100",6
"5210110","6210110","IRS10ST","9200100",6
"5210111","6210110","IRS10ST","9200100",6
"5210112","6210110","IRS10ST","9200100",6
"5210113","6210110","IRS10ST","9200100",6
"5210114","6210110","IRS10ST","9200100",6
"5210115","6210115","IRS10ST","9200100",6
"5210116","6210115","IRS10ST","9200100",6
"5210117","6210115","IRS10ST","9200100",6
"5210118","6210115","IRS10ST","9200100",6
"5210119","6210115","IRS10ST","9200100",6
"5210120","6210120","IRS10ST","9200100",6
"5210121","6210120","IRS10ST","9200100",6
"5210122","6210120","IRS10ST","9200100",6
"5210123","6210120","IRS10ST","9200100",6
"5210124","6210120","IRS10ST","9200100",6
"5210125","6210125","IRS10ST","9200100",6
"5210126","6210125","IRS10ST","9200100",6
"5210127","6210125","IRS10ST","9200100",6
"5210128","6210125","IRS10ST","9200100",6
"5211040","6210040","IRS04ST","9210020",3
"5211041","6210040","IRS04ST","9210020",3
"5211042","6210040","IRS04ST","9210020",3
"5211043","6210040","IRS04ST","9210020",3
"5211044","6210040","IRS04ST","9210020",3
"5211045","6210045","IRS04ST","9210020",3
"5211046","6210045","IRS04ST","9210020",3
"5211047","6210045","IRS04ST","9210020",3
"5211048","6210045","IRS04ST","9210020",3
"5211049","6210045","IRS03ST","9200060",1
"5211049","6210045","IRS06ST","9220060",4
"5211050","6210050","IRS03ST","9200060",1
"5211050","6210050","IRS06ST","9220060",4
"5211051","6210050","IRS03ST","9200060",1
"5211051","6210050","IRS06ST","9220060",4
"5211052","6210050","IRS03ST","9200060",1
"5211053","6210050","IRS03ST","9200060",1
"5211053","6210050","IRS06ST","9220060",4
"5211054","6210050","IRS03ST","9200060",1
"5211054","6210050","IRS06ST","9220060",4
"5211055","6210055","IRS03ST","9200060",1
"5211056","6210055","IRS03ST","9200060",1
"5211057","6210055","IRS03ST","9200060",1
"5211058","6210055","IRS03ST","9200060",1
"5211058","6210055","IRS06ST","9220060",4
"5211059","6210055","IRS03ST","9200060",1
"5211060","6210060","IRS03ST","9200060",1
"5211061","6210060","IRS03ST","9200060",1
"5211062","6210060","IRS03ST","9200060",1
"5211062","6210060","IRS06ST","9220060",4
"5211063","6210060","IRS03ST","9200060",1
"5211063","6210060","IRS06ST","9220060",4
"5211064","6210060","IRS03ST","9200060",1
"5211065","6210065","IRS03ST","9200060",1
"5211066","6210065","IRS03ST","9200060",1
"5211067","6210065","IRS03ST","9200060",1
"5211068","6210065","IRS03ST","9200060",1
"5211068","6210065","IRS06ST","9220060",4
"5211069","6210065","IRS03ST","9200060",1
"5211069","6210065","IRS06ST","9220060",4
"5211070","6210070","IRS05ST","9200080",5
"5211070","6210070","IRS06ST","9220060",4
"5211071","6210070","IRS05ST","9200080",5
"5211071","6210070","IRS06ST","9220060",4
"5211072","6210070","IRS05ST","9200080",5
"5211072","6210070","IRS06ST","9220060",4
"5211073","6210070","IRS05ST","9200080",5
"5211074","6210070","IRS05ST","9200080",5
"5211074","6210070","IRS06ST","9220060",4
"5211075","6210075","IRS05ST","9200080",5
"5211075","6210075","IRS06ST","9220060",4
"5211076","6210075","IRS05ST","9200080",5
"5211077","6210075","IRS05ST","9200080",5
"5211077","6210075","IRS06ST","9220060",4
"5211078","6210075","IRS05ST","9200080",5
"5211078","6210075","IRS06ST","9220060",4
"5211079","6210075","IRS05ST","9200080",5
"5211079","6210075","IRS06ST","9220060",4
"5211080","6210080","IRS06ST","9220060",4
"5211080","6210080","IRS10ST","9200100",6
"5211081","6210080","IRS06ST","9220060",4
"5211081","6210080","IRS10ST","9200100",6
"5211082","6210080","IRS10ST","9200100",6
"5211083","6210080","IRS10ST","9200100",6
"5211084","6210080","IRS06ST","9220060",4
"5211084","6210080","IRS10ST","9200100",6
"5211085","6210085","IRS06ST","9220060",4
"5211085","6210085","IRS10ST","9200100",6
"5211086","6210085","IRS06ST","9220060",4
"5211086","6210085","IRS10ST","9200100",6
"5211087","6210085","IRS06ST","9220060",4
"5211087","6210085","IRS10ST","9200100",6
"5211088","6210085","IRS06ST","9220060",4
"5211088","6210085","IRS10ST","9200100",6
"5211089","6210085","IRS06ST","9220060",4
"5211089","6210085","IRS10ST","9200100",6
"5211090","6210090","IRS10ST","9200100",6
"5211091","6210090","IRS10ST","9200100",6
"5211092","6210090","IRS06ST","9220060",4
"5211092","6210090","IRS10ST","9200100",6
"5211093","6210090","IRS06ST","9220060",4
"5211093","6210090","IRS10ST","9200100",6
"5211094","6210090","IRS10ST","9200100",6
"5211095","6210095","IRS10ST","9200100",6
"5211096","6210095","IRS06ST","9220060",4
"5211096","6210095","IRS10ST","9200100",6
"5211097","6210095","IRS06ST","9220060",4
"5211097","6210095","IRS10ST","9200100",6
"5211098","6210095","IRS10ST","9200100",6
"5211099","6210095","IRS06ST","9220060",4
"5211099","6210095","IRS10ST","9200100",6
"5211100","6210100","IRS06ST","9220060",4
"5211100","6210100","IRS10ST","9200100",6
"5211101","6210100","IRS10ST","9200100",6
"5211102","6210100","IRS10ST","9200100",6
"5211103","6210100","IRS06ST","9220060",4
"5211103","6210100","IRS10ST","9200100",6
"5211104","6210100","IRS06ST","9220060",4
"5211104","6210100","IRS10ST","9200100",6
"5211105","6210105","IRS06ST","9220060",4
"5211105","6210105","IRS10ST","9200100",6
"5211106","6210105","IRS06ST","9220060",4
"5211106","6210105","IRS10ST","9200100",6
"5211107","6210105","IRS06ST","9220060",4
"5211107","6210105","IRS10ST","9200100",6
"5211108","6210105","IRS10ST","9200100",6
"5211109","6210105","IRS10ST","9200100",6
"5211110","6210110","IRS10ST","9200100",6
"5211111","6210110","IRS10ST","9200100",6
"5211112","6210110","IRS10ST","9200100",6
"5211113","6210110","IRS06ST","9220060",4
"5211113","6210110","IRS10ST","9200100",6
"5211114","6210110","IRS06ST","9220060",4
"5211114","6210110","IRS10ST","9200100",6
"5211115","6210115","IRS06ST","9220060",4
"5211115","6210115","IRS10ST","9200100",6
"5211116","6210115","IRS06ST","9220060",4
"5211116","6210115","IRS10ST","9200100",6
"5211117","6210115","IRS06ST","9220060",4
"5211117","6210115","IRS10ST","9200100",6
"5211118","6210115","IRS06ST","9220060",4
"5211118","6210115","IRS10ST","9200100",6
"5211119","6210115","IRS06ST","9220060",4
"5211119","6210115","IRS10ST","9200100",6
"5211120","6210120","IRS06ST","9220060",4
"5211120","6210120","IRS10ST","9200100",6
"5211121","6210120","IRS10ST","9200100",6
"5211122","6210120","IRS10ST","9200100",6
"5211123","6210120","IRS10ST","9200100",6
"5211124","6210120","IRS10ST","9200100",6
"5211125","6210125","IRS06ST","9220060",4
"5211125","6210125","IRS10ST","9200100",6
"5211126","6210125","IRS06ST","9220060",4
"5211126","6210125","IRS10ST","9200100",6
"5211127","6210125","IRS06ST","9220060",4
"5211127","6210125","IRS10ST","9200100",6
"5211128","6210125","IRS06ST","9220060",4
"5211128","6210125","IRS10ST","9200100",6
"5212040","6210040","IRS04ST","9210020",3
"5212041","6210040","IRS04ST","9210020",3
"5212042","6210040","IRS04ST","9210020",3
"5212043","6210040","IRS04ST","9210020",3
"5212044","6210040","IRS04ST","9210020",3
"5212045","6210045","IRS04ST","9210020",3
"5212046","6210045","IRS04ST","9210020",3
"5212047","6210045","IRS04ST","9210020",3
"5212048","6210045","IRS04ST","9210020",3
"5212049","6210045","IRS03ST","9200060",1
"5212049","6210045","IRS06ST","9220060",4
"5212050","6210050","IRS03ST","9200060",1
"5212050","6210050","IRS06ST","9220060",4
"5212051","6210050","IRS03ST","9200060",1
"5212051","6210050","IRS06ST","9220060",4
"5212052","6210050","IRS03ST","9200060",1
"5212052","6210050","IRS06ST","9220060",4
"5212053","6210050","IRS03ST","9200060",1
"5212053","6210050","IRS06ST","9220060",4
"5212054","6210050","IRS03ST","9200060",1
"5212054","6210050","IRS06ST","9220060",4
"5212055","6210055","IRS03ST","9200060",1
"5212055","6210055","IRS06ST","9220060",4
"5212056","6210055","IRS03ST","9200060",1
"5212056","6210055","IRS06ST","9220060",4
"5212057","6210055","IRS03ST","9200060",1
"5212057","6210055","IRS06ST","9220060",4
"5212058","6210055","IRS03ST","9200060",1
"5212058","6210055","IRS06ST","9220060",4
"5212059","6210055","IRS03ST","9200060",1
"5212059","6210055","IRS06ST","9220060",4
"5212060","6210060","IRS03ST","9200060",1
"5212060","6210060","IRS06ST","9220060",4
"5212061","6210060","IRS03ST","9200060",1
"5212061","6210060","IRS06ST","9220060",4
"5212062","6210060","IRS03ST","9200060",1
"5212062","6210060","IRS06ST","9220060",4
"5212063","6210060","IRS03ST","9200060",1
"5212063","6210060","IRS06ST","9220060",4
"5212064","6210060","IRS03ST","9200060",1
"5212064","6210060","IRS06ST","9220060",4
"5212065","6210065","IRS03ST","9200060",1
"5212065","6210065","IRS06ST","9220060",4
"5212066","6210065","IRS03ST","9200060",1
"5212066","6210065","IRS06ST","9220060",4
"5212067","6210065","IRS03ST","9200060",1
"5212067","6210065","IRS06ST","9220060",4
"5212068","6210065","IRS03ST","9200060",1
"5212068","6210065","IRS06ST","9220060",4
"5212069","6210065","IRS03ST","9200060",1
"5212069","6210065","IRS06ST","9220060",4
"5212070","6210070","IRS06ST","9220060",4
"5212071","6210070","IRS06ST","9220060",4
"5212072","6210070","IRS06ST","9220060",4
"5212073","6210070","IRS06ST","9220060",4
"5212074","6210070","IRS06ST","9220060",4
"5212075","6210075","IRS06ST","9220060",4
"5212076","6210075","IRS06ST","9220060",4
"5212077","6210075","IRS06ST","9220060",4
"5212078","6210075","IRS06ST","9220060",4
"5212079","6210075","IRS06ST","9220060",4
"5212080","6210080","IRS06ST","9220060",4
"5212080","6210080","IRS10ST","9200100",6
"5212081","6210080","IRS06ST","9220060",4
"5212081","6210080","IRS10ST","9200100",6
"5212082","6210080","IRS06ST","9220060",4
"5212082","6210080","IRS10ST","9200100",6
"5212083","6210080","IRS06ST","9220060",4
"5212083","6210080","IRS10ST","9200100",6
"5212084","6210080","IRS06ST","9220060",4
"5212084","6210080","IRS10ST","9200100",6
"5212085","6210085","IRS06ST","9220060",4
"5212085","6210085","IRS10ST","9200100",6
"5212086","6210085","IRS06ST","9220060",4
"5212086","6210085","IRS10ST","9200100",6
"5212087","6210085","IRS06ST","9220060",4
"5212087","6210085","IRS10ST","9200100",6
"5212088","6210085","IRS06ST","9220060",4
"5212088","6210085","IRS10ST","9200100",6
"5212089","6210085","IRS06ST","9220060",4
"5212089","6210085","IRS10ST","9200100",6
"5212090","6210090","IRS06ST","9220060",4
"5212090","6210090","IRS10ST","9200100",6
"5212091","6210090","IRS06ST","9220060",4
"5212091","6210090","IRS10ST","9200100",6
"5212092","6210090","IRS06ST","9220060",4
"5212092","6210090","IRS10ST","9200100",6
"5212093","6210090","IRS06ST","9220060",4
"5212093","6210090","IRS10ST","9200100",6
"5212094","6210090","IRS06ST","9220060",4
"5212094","6210090","IRS10ST","9200100",6
"5212095","6210095","IRS06ST","9220060",4
"5212095","6210095","IRS10ST","9200100",6
"5212096","6210095","IRS06ST","9220060",4
"5212096","6210095","IRS10ST","9200100",6
"5212097","6210095","IRS06ST","9220060",4
"5212097","6210095","IRS10ST","9200100",6
"5212098","6210095","IRS06ST","9220060",4
"5212098","6210095","IRS10ST","9200100",6
"5212099","6210095","IRS06ST","9220060",4
"5212099","6210095","IRS10ST","9200100",6
"5212100","6210100","IRS06ST","9220060",4
"5212100","6210100","IRS10ST","9200100",6
"5212101","6210100","IRS06ST","9220060",4
"5212101","6210100","IRS10ST","9200100",6
"5212102","6210100","IRS06ST","9220060",4
"5212102","6210100","IRS10ST","9200100",6
"5212103","6210100","IRS06ST","9220060",4
"5212103","6210100","IRS10ST","9200100",6
"5212104","6210100","IRS06ST","9220060",4
"5212104","6210100","IRS10ST","9200100",6
"5212105","6210105","IRS06ST","9220060",4
"5212105","6210105","IRS10ST","9200100",6
"5212106","6210105","IRS06ST","9220060",4
"5212106","6210105","IRS10ST","9200100",6
"5212107","6210105","IRS06ST","9220060",4
"5212107","6210105","IRS10ST","9200100",6
"5212108","6210105","IRS06ST","9220060",4
"5212108","6210105","IRS10ST","9200100",6
"5212109","6210105","IRS06ST","9220060",4
"5212109","6210105","IRS10ST","9200100",6
"5212110","6210110","IRS06ST","9220060",4
"5212110","6210110","IRS10ST","9200100",6
"5212111","6210110","IRS06ST","9220060",4
"5212111","6210110","IRS10ST","9200100",6
"5212112","6210110","IRS06ST","9220060",4
"5212112","6210110","IRS10ST","9200100",6
"5212113","6210110","IRS06ST","9220060",4
"5212113","6210110","IRS10ST","9200100",6
"5212114","6210110","IRS06ST","9220060",4
"5212114","6210110","IRS10ST","9200100",6
"5212115","6210115","IRS06ST","9220060",4
"5212115","6210115","IRS10ST","9200100",6
"5212116","6210115","IRS06ST","9220060",4
"5212116","6210115","IRS10ST","9200100",6
"5212117","6210115","IRS06ST","9220060",4
"5212117","6210115","IRS10ST","9200100",6
"5212118","6210115","IRS06ST","9220060",4
"5212118","6210115","IRS10ST","9200100",6
"5212119","6210115","IRS06ST","9220060",4
"5212119","6210115","IRS10ST","9200100",6
"5212120","6210120","IRS06ST","9220060",4
"5212120","6210120","IRS10ST","9200100",6
"5212121","6210120","IRS06ST","9220060",4
"5212121","6210120","IRS10ST","9200100",6
"5212122","6210120","IRS06ST","9220060",4
"5212122","6210120","IRS10ST","9200100",6
"5212123","6210120","IRS06ST","9220060",4
"5212123","6210120","IRS10ST","9200100",6
